-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
471,-4.9789993715,6.4267447618,8.94132859602941E-05,0.2096385932,7.2452429178,182.7637582555,0.0003742657,7.9444062313,-8.2049742616,187.2858352082,-0.0020206289,9.1928506374,26.7061765671,170.2032629322,0.0006874389,8.648667356,-20.9215646066,128.4082274585,-0.0029634235,8.2919816703,6.8297522386,458.4709043132,0.0020564683,18.4300019036,-25.1681271463,257.7925147436,-0.0007585931,14.5471854673,-4.9386278248,279.4079752881,0.0012150215,14.5589907034,-23.0922907816,183.5683031513,-0.0002233654,12.1756890993,-4.2080531003,208.4017801927,-0.001119606,10.3981083309,-13.1746549253,144.5595846249,-0.0016314254,9.8533960475,-5.0922535634,108.7294293207,0.0017784495,8.1392695969,8.6773824782,116.3605712331,1.99809391914233E-05,7.4804927896,-10.9429696492,3.5675114209,-9.4297938943,7.1290266796,-8.0983020664,10.725172799,-8.1452477068,12.0221237946,-8.4045966111,11.8683829906,-9.8676714868,9.2418702701,-10.7687432999,7.0097876519,-10.5710225875,6.8135965944,-10.3628616894,7.0559794969,-10.4965821911,6.4357203376,-10.6976788894,6.0955296592,-10.3711860625,6.2209122965,-9.8448820713,6.7665705747,-9.6736603435,7.4508360871,-9.9406107558,6.5439798495,-9.5409218824,7.2448211601,-9.0439708205,7.7951017885,-8.7834438839,7.2087935017,-8.7383407997,7.3073291584,-9.609823949,5.3308110901,-9.3053931096,6.5328103061,-9.3281312479,7.6351607822,-10.1857502546,6.2568680343,-11.6285099866,6.8278613605,-14.4095229775,8.0009415921,-14.4500687731,7.9342292329,7
472,-6.35692401,5.614381282,0.0001787629,0.2542934657,7.9317321283,212.1874824695,0.0030734328,10.7444843169,-10.816495709,156.5495595691,0.0005553238,9.2352828282,20.9244389831,197.1063943026,-0.0007182774,8.7413083304,-20.5953466827,171.381314261,-0.0012245675,10.2424345729,9.0786481804,407.6542608029,-0.0009956803,17.5708687821,-24.7336093411,225.0440303491,0.0015895774,14.4265890497,-1.8411923927,270.3846824673,0.0002323648,13.2806518064,-20.1937089213,173.6382128245,-0.001667935,11.1937863952,-0.6571399675,243.092496288,0.0018989122,12.4431397182,-8.3944637982,135.1705349258,0.0011758136,9.9777518621,1.5104623652,166.2959424121,-0.001045944,10.182762838,5.8946630772,96.6761897799,-0.0014954333,6.9880192706,-11.8657665239,2.2475133594,-11.7108325116,3.8877387257,-9.7333015161,9.1736289815,-9.8898239812,7.6465803423,-9.8637882293,9.5355853066,-11.0115685732,7.3507736218,-11.6099062526,6.527897742,-11.5992097609,6.1760728533,-11.6352673777,5.7115958314,-11.2822734135,6.3947450575,-11.3280691362,6.1350232544,-11.3928149207,5.139687004,-11.1617272483,5.0701664639,-11.0448020094,5.4734013685,-10.8665196977,5.6821921598,-10.9379764178,5.7040113536,-11.0918072234,5.4148443629,-10.2465723718,7.7326992896,-10.4705998712,8.3302538304,-10.8629695515,7.5260642172,-11.0639033042,6.9336997952,-10.8816051333,7.0123759026,-11.297331715,6.9423348159,-13.0469390331,5.9929520237,-15.8446979044,7.4034951468,-15.8337056573,7.2727962587,7
473,-3.5490550241,7.1288950042,-8.5847989215757E-06,0.2633997964,4.8584672112,234.3155092394,0.0006147656,11.4213221175,-7.6416237587,190.9625477673,-0.0028021069,9.5341261103,22.9804989794,153.2530751898,-0.0004541496,7.4096324262,-22.5851007965,152.0964237684,-0.0001274526,9.191624534,10.0130778693,505.7415807379,0.0036944053,20.3600360322,-22.13398555,252.6220399181,0.0052068335,14.3506352392,3.5196339138,308.024954997,0.0011935394,16.2320933539,-25.6498777877,189.7190995078,-0.0057183081,12.4192099145,3.563009151,224.992515376,-0.0019438948,13.2717967727,-6.7458399582,112.6223319059,0.0006975353,8.4314238822,-5.7639360158,165.8277795308,0.0018167507,10.1914380294,2.4207479857,86.4074883121,0.0008921542,7.0742516264,-9.1291234916,1.5515515432,-9.0303513435,3.9360706839,-6.907709192,10.1802415104,-7.5070221976,9.7817503686,-7.7024907245,8.1391184108,-8.4411472791,7.9763109708,-9.0509649173,6.8424699237,-8.9302821317,6.4077103486,-9.1535892714,5.8273384608,-9.0218323297,5.6387908892,-8.9136921671,5.8409198678,-8.8538376409,5.854067645,-8.8329719753,5.9035383912,-9.058385562,5.3953351638,-8.5271381915,5.6136682729,-7.7720117969,7.5860099777,-7.7900718021,7.2338546797,-7.4381184045,7.373440578,-7.6975188849,6.6720219609,-7.8563076408,8.0701601943,-8.1529424904,9.1520325086,-7.6197192482,10.7402958676,-7.603041401,11.7397443658,-9.9988931398,10.1424692777,-12.7917002509,10.1855823985,-12.9063462456,9.5813148166,7
474,-5.2856225888,8.3173094534,-0.0001810765,0.2374359807,8.6134741792,200.3773389912,-0.0005169552,10.1050539445,-7.7003601614,191.2735936136,-0.002273407,11.2822440758,21.8428414109,157.9961610848,0.0034337324,8.4101220256,-14.8322509599,122.483239992,-0.0006176877,8.7808422703,15.3013720858,376.847353879,0.0004359034,17.6306231795,-24.798607964,204.7018118083,-0.0049688707,12.5099432141,0.6643740809,247.8220797621,-0.0040900806,13.7417754182,-25.9819199159,233.9250886065,-0.0008561444,14.2523385829,-0.5692111333,214.1101688447,0.0051885259,13.0909085687,-10.9968192166,120.4620285108,0.0005263284,9.2406834497,-8.8251164112,123.8947474702,-0.000793501,8.4907682306,-2.2082514889,107.4603523032,0.0009900172,7.0018349683,-10.7754692677,4.1821860165,-9.0990129786,9.8345399219,-8.4303608939,12.8618392688,-8.3251186127,13.9390941579,-9.4739131177,13.3445213485,-10.4479955268,11.1160445708,-10.6833594009,10.1269177195,-10.6374508741,8.9550606132,-10.5925278532,8.5479599535,-10.5150922059,8.4232582019,-10.1576746912,8.9346365812,-9.8398689418,9.7459574726,-10.0113101909,9.9896480057,-10.446147391,8.9715629346,-10.1715702917,8.3000218543,-9.6599193371,9.405865524,-9.9452596475,8.8441414939,-9.8246464237,8.9183641227,-9.7957233972,9.6081676871,-9.8499942085,9.2300216386,-10.1492943881,9.4743101423,-9.6759067545,8.6803670534,-9.6908412098,9.3925795612,-11.7770088104,8.8757115855,-14.7327739229,10.0837959985,-14.7701194569,9.9793919545,7
475,-5.8076561484,6.7329145049,-0.0003429184,0.191218372,9.0097412342,175.6222442658,0.0007433523,7.912434355,-6.4164065934,199.4224323364,0.0037823195,10.5001884227,24.6907207116,145.9964433707,-0.0006174322,7.1209180206,-23.5526366027,140.4445398812,-0.0008605357,8.3277692597,10.9869260052,524.3974078617,-0.0017674907,18.2961916765,-18.1248885927,260.201512408,0.0002581911,14.1061285787,-6.2845488838,344.3489809911,0.0017946461,17.6730022397,-18.3233075221,194.1700191853,0.0024870356,12.7519452062,4.969210301,162.5640442171,-0.004246265,11.0284880924,-11.7983637502,128.4338341803,-0.0005577759,9.3133904647,-5.3805841088,118.1600494941,0.0015016252,8.2826527963,1.4840956971,116.7237134661,-0.0009730812,7.320026724,-11.0752135054,2.390556974,-9.9194245355,5.3918057498,-8.7763857932,9.546013275,-9.2439367082,9.9330376424,-9.5145444741,11.1288800747,-10.0806175203,9.872271294,-11.0117392083,7.2621801127,-11.0012658309,6.9248738728,-11.126949849,6.7712710842,-11.1386441405,6.3865659746,-11.0928197154,6.4665995145,-10.8987230903,7.0506316505,-10.825449891,7.0530289772,-11.1378678606,6.8111444984,-11.3263506706,6.3630663931,-10.7790030707,7.6794879828,-9.9690796651,8.680126282,-9.5206004526,8.8560031102,-9.5557687512,8.7073249398,-10.0593192124,6.7978151679,-10.1630477401,7.7018688823,-10.7966856943,7.6959783114,-10.8750683583,7.1841951449,-12.3635831034,7.1347396427,-15.2679733422,8.6393408478,-15.2834680729,8.2865371295,7
476,-5.2835257152,7.7434877083,0.0002197214,0.2332690434,8.1466194448,167.9864174064,-0.0004694369,8.3098459966,-6.4200534802,146.1004565292,-0.000920431,7.4633802643,20.9496943908,154.6404549514,-0.0006968528,7.417397709,-22.0138194514,159.3622772389,0.0006359314,9.1625411358,24.2565433387,125.2037520091,0.0030591357,8.2604826915,-25.7564532034,222.8112436507,0.0050460517,11.3913059956,3.382544973,184.2217215979,-0.0012387615,9.9068815202,-17.832719284,206.2897410001,-0.0041879473,10.9677274192,1.1955764593,282.1601792994,-0.0005881063,13.7931126197,-1.3008812776,125.6868724186,0.0038779393,8.6711467358,-0.4647782872,99.7175296303,-0.0010552468,7.1989349296,6.1290108084,129.2263665083,-0.0045453225,7.604736636,-9.7507091027,4.1808019166,-9.1679332706,7.9351954347,-8.6275819963,10.1714900174,-8.8578958712,11.5881599211,-8.7972038646,11.6065809792,-9.6473095289,9.701836121,-10.3607174245,7.7452843546,-10.3098976408,8.6816331576,-10.3215239769,9.8436521843,-9.7086912028,9.697498418,-9.5149961357,9.1343890895,-10.1696670872,8.0860281382,-10.0956615902,8.4245271165,-9.8559352422,8.4488913712,-10.2613379259,6.9763846039,-10.4561022615,6.9841848561,-9.7633871906,8.9264442474,-9.5731037661,8.4625853123,-9.4238442986,8.0702530567,-9.1698882387,7.8247495647,-8.7031739542,8.9386998555,-8.7974754041,8.9969250241,-9.3409257246,8.5001233898,-11.6548105522,7.3213756316,-14.61393687,9.4370681211,-14.7359603001,9.2591380756,7
477,-4.6447995355,7.189993335,1.65438615856686E-07,0.2023702246,3.6459595583,158.5937258191,0.0011824984,7.7105942007,-5.0217225608,107.646379237,-0.0014842762,6.1132252576,29.9210929025,112.436649938,0.0014457091,6.7587748271,-17.642840744,138.4634231973,-0.0030599999,8.5102617774,27.5957558431,134.7571041594,0.0026391577,9.3503683044,-35.6532395582,258.6040566948,-0.0008783433,13.7482284241,2.6901763259,242.5280604997,0.0010075298,10.5481081626,-7.3659417902,200.9569421918,-0.0019342399,12.0352993891,0.4273664692,277.4150908284,0.0010737561,14.1339003012,-9.0406302883,110.5448139533,0.001791131,8.1168035415,10.4156730099,143.3870536525,0.0010476244,9.3172190916,5.7545527024,100.9626489102,0.0011289486,7.0516630941,-8.9350360707,5.0352356429,-8.5165864277,8.3916512969,-8.4293486635,9.9852054191,-8.3995031326,11.0575183895,-8.6594224682,11.1511179374,-9.5024573718,8.4810560198,-10.7760405275,5.2531401592,-10.7774671291,4.7828884733,-10.5785278145,5.1725387366,-10.2637759821,5.4519578848,-9.909099169,5.7248734537,-9.539002766,6.3881728928,-9.1717429423,6.9781132299,-8.6717487928,7.4159641979,-8.8004368301,7.171163947,-9.8671686712,5.0245018146,-9.9340777368,5.359270947,-8.9760137186,7.7483916254,-7.6202673771,9.8888833043,-7.5783470604,9.4132097756,-7.9586675196,7.9280666026,-7.7415359175,8.2286962467,-8.105941754,8.326282425,-10.6597094271,7.3504769599,-14.0129417029,9.1675281736,-14.1497722962,9.0850781438,7
478,-5.3677867882,8.5158983157,-0.0001116079,0.2338804337,4.9922682649,227.7469193737,0.000061591,12.312694846,-11.3887686376,212.4774607771,0.0010869683,9.8087001989,16.3470048477,180.9109694974,-0.001047583,8.6623377839,-22.881621363,191.0978393278,0.000731415,11.3008088543,9.1242830175,450.1639635489,-0.0028312971,19.1862955467,-32.4410720914,287.971849669,-1.25987201943637E-05,13.7478134189,1.1028715914,238.700339517,-0.0025415269,13.2303476211,-22.0105524224,209.3091549055,-0.0030693464,11.8609708398,7.3419998557,185.9154867435,-0.0024752105,11.4541812828,-11.1120703556,142.2804811961,-0.0001552111,9.3117857032,-1.4607187792,112.188016208,-0.0014687778,7.6464519787,1.021685098,108.0024257379,-0.0016618773,6.962763276,-11.9771287201,3.534369151,-10.6692651164,7.7560258931,-9.4901336155,10.6396114282,-9.0972098296,12.2292715199,-9.0977827076,12.6776943973,-9.6545542624,11.0685255141,-10.3583383734,9.7057020479,-10.5061661082,9.1789150491,-10.73023002,8.3543907143,-10.5968932417,7.6725259646,-10.2434406295,7.9413080348,-9.8768268766,8.7367227486,-9.8561978279,9.0061885655,-10.1712279366,8.6466388579,-9.8513552999,9.0273847939,-9.8945945995,8.8013930499,-10.1440229756,7.6106333342,-9.406173877,8.7525959819,-9.4201426232,8.5126040357,-9.7143203721,8.6811869798,-10.0658204554,9.4667201954,-9.3036893834,9.7171490272,-9.3055027476,9.780716667,-11.2260103584,9.7960644766,-14.6821887128,10.6071215482,-14.7894866455,10.2368105283,7
479,-5.8871807553,6.3177655306,-0.000117569,0.1760963719,12.8183774367,163.423765278,0.0019190427,5.5796893531,-6.7781953903,152.8286065741,0.0013376913,7.0692722103,18.5292141527,144.5143288527,0.0018821276,6.8360751938,-12.1204350605,167.8201178411,-0.002454087,8.3922505432,16.2080051873,308.5261884808,0.0009011817,11.1670013407,-25.1935799471,187.5781414316,-0.001475604,9.5618511678,2.5082514211,228.0851869006,-0.0003535679,10.0655848523,-23.2281047337,161.700959165,-0.0028104056,9.1673668844,1.5532381674,231.2853103612,-0.0008045803,8.9816980825,-5.410743634,112.9147509402,0.0003798486,7.1860416148,-1.9979704136,122.5916347826,-0.001037655,6.8756607327,8.2393204206,83.2234410073,-0.0024518244,6.3976364858,-10.5161605802,3.2670586474,-9.0907111464,8.6821769821,-9.2535967989,9.1570268256,-8.7776338098,10.9018334938,-9.2340025169,10.1700314672,-10.4177167648,7.7616824824,-11.1534751145,5.8236026288,-10.991211987,5.3995226074,-10.959511982,5.6871463401,-10.5462295853,5.6476736392,-10.2651569127,6.5740617277,-10.6057096712,6.7572562082,-10.7431287206,6.362439144,-10.4004145358,6.9206627636,-10.7522217278,6.4746402902,-11.1300180392,5.4672617714,-10.7980632678,6.2884499044,-10.7043640587,6.6258328996,-10.8865323287,6.5372138441,-11.3468643059,5.8994752456,-11.0558310276,6.3872811088,-10.2674924985,7.1805381103,-10.762176577,6.0394728863,-12.7231539972,5.2663056053,-15.4803634226,7.8686567179,-15.4398681831,7.9163538033,7
480,-5.5295314633,6.1187069831,0.0012655527,0.2127162578,3.9088446103,185.203214998,-0.0017774199,7.548340263,-11.5390690654,113.1703922306,-0.0080233844,6.8836215719,26.2675240007,112.504271815,0.0019141211,6.5621177807,-14.6212292733,121.7949408978,-0.0006465163,8.4679449399,22.6528361068,209.6368270627,-0.0027886815,10.2737058156,-28.3237676707,167.3191904589,-0.0037090587,8.9379749257,3.8042497426,230.1451983627,-0.001929683,11.1385075444,-16.8539762463,152.2582508068,0.0022236887,10.134432763,8.7147786845,123.674298837,0.0020648976,8.7107162828,-12.5723883251,139.3284910337,0.0032883558,7.9864140861,1.3519891024,85.8326865009,-0.0021513661,6.3523083426,9.1968921301,92.7778232347,0.0022197276,6.9594321146,-10.0891225208,3.5908428296,-9.822384375,7.5191308093,-9.3886197019,9.723009387,-9.368947693,10.6954543006,-9.500063343,10.2787097699,-10.7269641087,7.5928790622,-11.232877593,6.1520543458,-10.9556287652,5.9490368638,-10.8547536341,6.1853602816,-10.5003539877,6.2224816602,-10.2016976603,6.41143437,-9.6287659002,7.0348235225,-9.1879769815,7.1423584183,-9.3897254163,6.6629438859,-9.584137846,6.0544172541,-10.0772999169,4.9387689825,-9.5092916826,6.1306670118,-8.9090125521,6.8393247739,-8.9200070505,6.3118937045,-9.1437379267,6.0447255698,-9.3283532634,6.242495848,-8.9549070956,5.8888363916,-9.1233513955,6.2202467369,-11.1363332684,6.4961467634,-14.8095165364,7.3944499566,-14.9879345436,7.1787612054,7
481,-4.8789844633,8.3474610496,0.0001358442,0.2324098284,5.6351387746,192.1992128871,-0.0002440178,9.0367792606,-10.5187979016,182.5983307612,0.0012832103,7.8250393129,25.3148203085,173.3475508899,-0.0013777291,8.8201668347,-20.2293776948,97.1725611304,0.0015601446,6.9591688199,7.6296196777,444.0408069031,-0.0027568855,16.5225093176,-24.746793754,226.5568091294,-0.0012277075,13.1711252801,0.4112425496,284.138709956,0.0026356653,13.258578427,-21.2329511919,171.3075582316,-0.0007783607,11.0371309663,-1.868503406,208.394999081,0.0006129359,10.4147388423,-14.5412938562,137.8365253517,0.0020235959,8.7784222907,-2.583918836,99.7820319907,0.0044524721,7.8122510814,6.5009131625,132.1072999169,0.0007866557,7.7945534961,-10.856691217,3.9730200811,-9.5983681417,8.188570608,-8.3127592239,12.8002172924,-8.4941986109,14.2274096344,-8.7008055663,14.0786892339,-9.7809716604,11.0401933296,-10.4590852107,8.4135495943,-10.2912980952,9.0224495346,-10.1591149049,9.7894507746,-10.2329876752,9.1022433954,-10.4223680029,8.2636107919,-10.1084459459,8.3373397221,-9.5834980072,9.1333019547,-9.1781854896,9.965313696,-9.4377295038,9.013342479,-9.204355382,9.4370128473,-8.8315468708,10.1716821479,-8.6518183724,9.4781862954,-8.4536814521,9.486033203,-9.3113708266,6.5133656583,-9.2187032822,6.9486686384,-9.167625009,8.3810075265,-9.5827028406,7.3520174547,-11.218028875,7.8352285865,-14.2343538765,9.8260188444,-14.3069900195,9.9944651284,7
482,-6.8089981922,6.5849570565,-0.0009929203,0.2319215201,6.5023294926,218.5738288754,0.0005169303,10.6172753216,-13.2309446014,165.5628123468,0.0005173652,8.6062279284,22.1296467465,171.999820777,-0.0065995198,8.4448000594,-18.2935586419,157.3101029155,-0.0044849523,9.4470106235,9.5913258199,420.3918815303,0.0045409498,17.6786189409,-26.2833403831,213.1555526257,0.0102593134,12.7589184302,1.6515370723,258.2317241441,0.0051486081,12.7321235084,-18.4304469402,161.8122852529,-0.0014707589,9.9558323341,-0.4607737981,203.9959374173,-0.0019435592,10.7886728341,-10.6895864297,117.9658731578,0.0016614157,8.7066759733,0.1718716806,154.970561391,-0.002285278,8.7147555687,4.9463846776,89.9041139423,0.0010135132,6.729383319,-12.4249741806,2.2776057075,-12.056792194,4.9787531174,-10.4162324563,9.5737197319,-10.5138036216,8.7335124171,-10.6568542341,10.5256022109,-11.5745280053,8.4023292068,-12.180303922,6.6483222074,-11.9848586029,6.2538036285,-11.9994935079,6.1230040504,-11.8270101176,6.386118129,-11.8851534505,6.0338494144,-11.539940482,6.1223695941,-11.0694764633,6.5057659935,-11.1276472774,6.4971759468,-10.9402987502,6.7147952614,-10.9058579532,7.0077467597,-11.3208329784,6.1417447165,-10.6184264196,8.3869884972,-10.7731574045,8.9210900975,-11.1362058395,8.3353252591,-11.3307148827,7.7951397367,-11.2008054788,7.2660619383,-11.5410868672,6.9348882779,-13.2473250174,6.3339104844,-16.2892042062,8.5389700328,-16.2979011647,8.3913417619,7
483,-3.4123932892,7.2533161283,-9.58009077430422E-05,0.2695785894,4.8037065723,247.6467567257,-0.0021656793,12.1608110227,-8.6791652203,191.8910280319,-0.0005519698,9.8494657064,22.9736081658,157.7913451906,-0.0037372986,8.0568052436,-20.7713413327,113.3281349876,0.0030168077,7.95576342,9.4473979886,550.2498379904,-0.0100350458,20.4672647238,-23.3468102929,226.1866354691,-0.0115807889,14.0707566899,5.3641108597,284.2487642952,-0.0119394811,16.2449819957,-25.4837358526,178.2040198123,0.007451737,11.8576191742,6.2955809438,196.0945322753,-0.0075345177,13.4950833148,-6.1600108497,108.6620358157,-0.0001431996,7.1497875951,-7.037949407,203.1529783273,-0.0050500803,11.03435757,3.0223753411,86.8037984201,-0.0075588556,7.4760883192,-8.8919379515,1.7465511564,-8.8575811299,3.6290596091,-6.8529452351,9.3175566717,-7.4060951747,8.825967371,-7.5995048018,8.049953655,-8.2161817249,7.4503295694,-8.8156256971,7.1767357288,-8.7866604585,7.4133215166,-9.0514711646,6.4589271495,-8.8837513878,6.3253007964,-8.7054133841,6.8028090733,-8.5135730786,7.1734142489,-8.4243197937,7.1419221588,-8.6730883001,6.4576157886,-8.3050101854,6.3329814244,-7.4073780983,8.680594899,-7.5023692024,8.5415923341,-7.2308277044,8.7203718575,-7.606406325,7.2558421115,-7.9642881771,7.7380117675,-7.9239769131,9.204130949,-7.4555198657,10.0624126811,-7.4025345079,11.8814902241,-9.7079701631,11.1459195855,-12.6759054501,10.3467398486,-12.7726331137,9.4611117626,7
484,-5.4102403224,5.0819771749,-0.0014830954,0.2368290019,6.7813367442,198.2758188186,0.0026334654,10.9631157556,-11.5271620128,200.8444140136,-0.0044172932,9.7261465818,21.31221261,183.4469883541,-0.0004052975,8.8648097408,-14.3208583446,113.9743541104,0.0075531681,7.7259839881,12.4265179849,319.9065235935,-0.0051610082,17.6335760442,-29.1298266206,198.3953252748,0.0013086634,12.3617226764,0.2648716721,180.1281299184,8.24237970194701E-05,13.629850109,-24.870577736,265.9724387649,0.0083161848,13.3441336269,4.7847704704,196.2065316017,-0.0024364752,12.4544383228,-11.7509109004,137.1012116404,-0.0041336311,9.2609586717,-12.6236299469,123.6710722231,0.0049066358,8.098432245,-1.0881471259,104.667282986,0.0030582166,6.5007744881,-11.4383676306,3.0359407548,-9.747204664,7.4342814253,-8.7653588291,9.5709729526,-8.7248603039,9.6562647141,-9.8254164447,8.7950653006,-10.230925081,8.4558083583,-10.7003790555,8.0625610777,-10.8323280819,7.1259054927,-10.9065871403,6.5150923414,-10.7379022107,6.3177739809,-10.1635856777,6.4892453608,-9.5573734916,6.9588143669,-9.503797447,7.3004528696,-9.990396597,6.3778186682,-10.1420880235,4.7982002869,-9.511595676,5.7090396197,-9.592685329,6.0000895536,-9.562807295,6.3121215066,-9.8560724006,5.8093470436,-10.0035667541,5.8277068075,-10.1820309408,6.7882214853,-9.598307849,6.3742752327,-9.6140291872,6.9559910149,-11.7793010147,6.7645019201,-14.7947419175,6.9724866299,-14.8741231781,6.7767925029,7
